Protein_id	Family	Subfamily	Subclade	Group
EukM6_2226874_tax	1	23026	29030	29100
EukM6_2244539_tax	1	23026	29030	29100
EukM6_1853323_tax	1	23026	29030	tbl_EukM6_1853323_tax
EukM6_1091822_tax	1	23026	29030	tbl_EukM6_1091822_tax
EukM6_1087114_tax	1	23026	29030	tbl_EukM6_1087114_tax
EukM6_4956833_tax	1	23026	29030	pbt_EukM6_4956833_tax
EukM6_1848277_tax	1	23026	29030	pbt_EukM6_1848277_tax
EukM6_5038818_tax	1	23026	29030	29106
EukM6_400907_tax	1	23026	29030	29106
Bac226_356813918_tax	1	23026	29030	29110
Bac226_403123728_tax	1	23026	29030	29110
Bac226_321575414_tax	1	23026	29030	29110
Bac226_357614117_tax	1	23026	29030	29110
Bac226_317173503_tax	1	23026	29030	29110
Bac226_368270419_tax	1	23026	29030	29110
Bac226_293014681_tax	1	23026	29030	29110
Bac226_417197088_tax	1	23026	29030	29110
Bac226_97144266_tax	1	23026	29030	29110
Bac226_173649555_tax	1	23026	29030	29110
Bac226_231361676_tax	1	23026	29030	29110
Bac226_145559723_tax	1	23026	29030	29110
Bac226_171387809_tax	1	23026	29030	29110
Bac226_126439020_tax	1	23026	29030	29110
Bac226_194547145_tax	1	23026	29030	29110
Bac226_274015838_tax	1	23026	29030	29110
Bac226_371544955_tax	1	23026	29030	29110
Bac226_304389456_tax	1	23026	29030	29110
Bac226_74313081_tax	1	23026	29030	29110
Bac226_85333171_tax	1	23026	29030	29110
Bac226_388839992_tax	1	23026	29030	29110
Bac226_153701833_tax	1	23026	29030	29110
Bac226_261548402_tax	1	23026	29030	29110
Bac226_89095024_tax	1	23026	29030	29110
Bac226_120846221_tax	1	23026	29030	29110
Bac226_30755945_tax	1	23026	29030	29110
Bac226_39552753_tax	1	23026	29030	29110
Bac226_342159481_tax	1	23026	29030	29110
Bac226_278626785_tax	1	23026	29030	29110
Bac226_117175770_tax	1	23026	29030	29110
Bac226_281187236_tax	1	23026	29030	29110
Bac226_158923630_tax	1	23026	29030	29110
Bac226_321980261_tax	1	23026	29030	29110
Bac226_20614760_tax	1	23026	29030	29110
Bac226_38290440_tax	1	23026	29030	29110
Bac226_102716304_tax	1	23026	29030	29110
Bac226_407056084_tax	1	23026	29030	29110
Bac226_300857080_tax	1	23026	29030	29110
Bac226_318498680_tax	1	23026	29030	29110
Bac226_9214990_tax	1	23026	29030	29110
Bac226_248478645_tax	1	23026	29030	29110
Bac226_147914266_tax	1	23026	29030	tbl_Bac226_147914266_tax
Bac226_14726620_tax	1	23026	29030	29155
Bac226_376898093_tax	1	23026	29030	29155
Bac226_349363534_tax	1	23026	29030	29155
Bac226_337928532_tax	1	23026	29030	29155
Bac226_60151584_tax	1	23026	29030	29155
Bac226_4819692_tax	1	23026	29030	29155
Bac226_116243174_tax	1	23026	29030	29155
Bac226_203670248_tax	1	23026	29030	29155
Bac226_243153292_tax	1	23026	29030	29155
Bac226_285999326_tax	1	23026	29030	29155
Bac226_29382210_tax	1	23026	29030	29155
Bac226_412088966_tax	1	23026	29030	29155
Bac226_149772988_tax	1	23026	29030	29155
Bac226_303914472_tax	1	23026	29030	29155
Bac226_400239363_tax	1	23026	29030	29155
Bac226_333636090_tax	1	23026	29030	29155
Bac226_251369975_tax	1	23026	29030	29155
Bac226_196174505_tax	1	23026	29030	29155
Bac226_212181966_tax	1	23026	29030	29155
Bac226_182896248_tax	1	23026	29030	29155
Bac226_292624687_tax	1	23026	29030	29155
Bac226_241186290_tax	1	23026	29030	29155
Bac226_265162844_tax	1	23026	29030	29155
Bac226_49343911_tax	1	23026	29030	29155
Bac226_322960729_tax	1	23026	29030	29155
Bac226_413770490_tax	1	23026	29030	29155
Bac226_157102894_tax	1	23026	29030	29155
Bac226_50546680_tax	1	23026	29030	29155
Bac226_228877122_tax	1	23026	29030	29155
Bac226_2772865_tax	1	23026	29030	29155
Bac226_381110575_tax	1	23026	29030	29155
Bac226_416068781_tax	1	23026	29030	29155
Bac226_79854083_tax	1	23026	29030	29155
Bac226_344999620_tax	1	23026	29030	29155
Bac226_67947207_tax	1	23026	29030	29155
Bac226_211470023_tax	1	23026	29030	29155
Bac226_26701068_tax	1	23026	29030	29155
Bac226_67555226_tax	1	23026	29030	29155
Bac226_165546843_tax	1	23026	29030	29155
Bac226_136621690_tax	1	23026	29030	29155
Bac226_420655640_tax	1	23026	29030	29155
Bac226_229290777_tax	1	23026	29030	29155
Bac226_396971838_tax	1	23026	29030	29155
Bac226_119806964_tax	1	23026	29030	29155
Bac226_310164880_tax	1	23026	29030	29155
Bac226_244731283_tax	1	23026	29030	29155
Bac226_174056458_tax	1	23026	29030	29155
Bac226_153944531_tax	1	23026	29030	29155
Bac226_291289310_tax	1	23026	29030	29155
Bac226_16127382_tax	1	23026	29030	29155
Bac226_76462008_tax	1	23026	29030	29155
Bac226_90823179_tax	1	23026	29030	29155
Bac226_250137239_tax	1	23026	29030	29155
Bac226_138111578_tax	1	23026	29030	29155
Bac226_338545814_tax	1	23026	29030	29155
Bac226_414184695_tax	1	23026	29030	29155
Bac226_396616295_tax	1	23026	29030	29155
Bac226_51787700_tax	1	23026	29030	29155
Bac226_343544392_tax	1	23026	29030	29155
Bac226_417717489_tax	1	23026	29030	29155
Bac226_395352701_tax	1	23026	29030	29155
Bac226_298392780_tax	1	23026	29030	29155
Bac226_94082413_tax	1	23026	29030	29155
Bac226_13719466_tax	1	23026	29030	29155
Bac226_159200647_tax	1	23026	29030	29155
Bac226_52313495_tax	1	23026	29030	29155
Bac226_94403731_tax	1	23026	29030	29155
Bac226_44832895_tax	1	23026	29030	29155
Bac226_64987740_tax	1	23026	29030	29155
Bac226_396837023_tax	1	23026	29030	29155
Bac226_410847965_tax	1	23026	29030	29155
Bac226_224155264_tax	1	23026	29030	29155
Bac226_156871884_tax	1	23026	29030	29155
Bac226_214362498_tax	1	23026	29030	29155
Bac226_111158594_tax	1	23026	29030	29155
Bac226_305783218_tax	1	23026	29030	29155
Bac226_197402644_tax	1	23026	29030	29155
Bac226_335120190_tax	1	23026	29030	29155
Bac226_16074711_tax	1	23026	29030	29155
Bac226_172410419_tax	1	23026	29030	29155
Bac226_213387524_tax	1	23026	29030	29155
Bac226_266791055_tax	1	23026	29030	29155
Bac226_113563507_tax	1	23026	29030	29155
Bac226_247208215_tax	1	23026	29030	29155
Bac226_28952944_tax	1	23026	29030	29155
Bac226_233664453_tax	1	23026	29030	29155
Bac226_390897775_tax	1	23026	29030	29155
Bac226_1818671_tax	1	23026	29030	29155
Bac226_422508062_tax	1	23026	29030	29155
Bac226_230899245_tax	1	23026	29030	29155
Bac226_24514961_tax	1	23026	29030	29155
Bac226_249853858_tax	1	23026	29030	29155
Bac226_15561696_tax	1	23026	29030	29155
Bac226_260476208_tax	1	23026	29030	29155
Bac226_39420322_tax	1	23026	29030	29155
Bac226_377874376_tax	1	23026	29030	29155
Bac226_124637976_tax	1	23026	29030	29155
Bac226_417123533_tax	1	23026	29030	29155
Bac226_419144614_tax	1	23026	29030	29155
Bac226_100949147_tax	1	23026	29030	29155
Bac226_16761596_tax	1	23026	29030	29155
Bac226_130138208_tax	1	23026	29030	29155
Bac226_3101863_tax	1	23026	29030	29155
Bac226_351456086_tax	1	23026	29030	29155
Bac226_423593769_tax	1	23026	29030	29155
Bac226_228728943_tax	1	23026	29030	29155
Bac226_350666897_tax	1	23026	29030	29155
Bac226_423593768_tax	1	23026	29030	29155
Bac226_178496541_tax	1	23026	29030	29155
Bac226_40213886_tax	1	23026	29030	29155
Bac226_277594389_tax	1	23026	29030	29155
Bac226_394403822_tax	1	23026	29030	29155
Bac226_138432_tax	1	23026	29030	29155
Bac226_212907388_tax	1	23026	29030	29155
Bac226_99783428_tax	1	23026	29030	29155
Bac226_77362272_tax	1	23026	29030	29155
Bac226_246519663_tax	1	23026	29030	29155
Bac226_67528987_tax	1	23026	29030	29155
Bac226_308714904_tax	1	23026	29030	29155
Bac226_20236148_tax	1	23026	29030	29155
Bac226_64786481_tax	1	23026	29030	29155
Bac226_77357989_tax	1	23026	29030	29155
Bac226_168939895_tax	1	23026	29030	29155
Bac226_309454221_tax	1	23026	29030	29155
Bac226_144856487_tax	1	23026	29030	29155
Bac226_63745639_tax	1	23026	29030	29155
Bac226_190150499_tax	1	23026	29030	29155
Bac226_184050780_tax	1	23026	29030	29155
Bac226_45486248_tax	1	23026	29030	29155
Bac226_376529257_tax	1	23026	29030	29155
Bac226_77782692_tax	1	23026	29030	29155
Bac226_57713966_tax	1	23026	29030	29155
Bac226_379511880_tax	1	23026	29030	29155
Bac226_361794116_tax	1	23026	29030	29155
Bac226_166377663_tax	1	23026	29030	29155
Bac226_423164047_tax	1	23026	29030	29155
Bac226_422380212_tax	1	23026	29030	29155
Bac226_26072918_tax	1	23026	29030	29155
Bac226_157040287_tax	1	23026	29030	29155
Bac226_313445113_tax	1	23026	29030	29155
Bac226_170900221_tax	1	23026	29030	29155
Bac226_388216777_tax	1	23026	29030	29155
Bac226_291885985_tax	1	23026	29030	29155
Bac226_28458325_tax	1	23026	29030	29155
Bac226_295841233_tax	1	23026	29030	29155
Bac226_189073252_tax	1	23026	29030	29155
Bac226_117059264_tax	1	23026	29030	29155
Bac226_320544662_tax	1	23026	29030	29155
Bac226_348217897_tax	1	23026	29030	29155
Bac226_252150619_tax	1	23026	29030	29155
Bac226_97874419_tax	1	23026	29030	29155
Bac226_145456991_tax	1	23026	29030	29155
Bac226_128784195_tax	1	23026	29030	29155
Bac226_65126157_tax	1	23026	29030	29155
Bac226_338119983_tax	1	23026	29030	29155
Bac226_273281806_tax	1	23026	29030	29155
Bac226_410429430_tax	1	23026	29030	29155
Bac226_154787943_tax	1	23026	29030	29155
Bac226_236265569_tax	1	23026	29030	29155
Bac226_274987611_tax	1	23026	29030	29155
Bac226_203100253_tax	1	23026	29030	pb_29314
Bac226_354718194_tax	1	23026	29030	pb_29314
Bac226_219258733_tax	1	23026	29030	pb_29314
Bac226_152422309_tax	1	23026	29030	pb_29314
Bac226_19419809_tax	1	23026	29030	pb_29314
Bac226_397052816_tax	1	23026	29030	pb_29314
Bac226_74201231_tax	1	23026	29030	29319
Bac226_248852994_tax	1	23026	29030	29319
Bac226_53418161_tax	1	23026	29030	29319
Bac226_97190797_tax	1	23026	29030	29319
Bac226_116277342_tax	1	23026	29030	29319
Bac226_408931711_tax	1	23026	29030	29326
Bac226_60723826_tax	1	23026	29030	29326
Bac226_12136337_tax	1	23026	29030	29326
Bac226_72677230_tax	1	23026	29030	29326
Bac226_225653837_tax	1	23026	29030	pb_29329
Bac226_292582957_tax	1	23026	29030	pb_29329
Bac226_404025271_tax	1	23026	29030	29331
Bac226_404025272_tax	1	23026	29030	29331
Bac226_408879097_tax	1	23026	29030	29331
Bac226_194884146_tax	1	23026	29030	29336
Bac226_112950833_tax	1	23026	29030	29336
Bac226_43235845_tax	1	23026	29030	29336
Bac226_356755885_tax	1	23026	29030	29339
Bac226_417920003_tax	1	23026	29030	29339
Bac226_185125970_tax	1	23026	29030	pb_29340
Bac226_47975660_tax	1	23026	29030	pb_29340
Bac226_370948160_tax	1	23026	29030	pb_29340
Bac226_56938694_tax	1	23026	29030	pb_29340
Bac226_367424803_tax	1	23026	29030	29344
Bac226_349274437_tax	1	23026	29030	29344
Bac226_1859953_tax	1	23026	29030	29344
Bac226_63246629_tax	1	23026	29030	29346
Bac226_350429199_tax	1	23026	29030	29346
Bac226_177548544_tax	1	23026	29030	29346
Bac226_217830609_tax	1	23026	29030	29346
Bac226_317515805_tax	1	23026	29030	29346
Bac226_10388809_tax	1	23026	29030	29346
Bac226_142345271_tax	1	23026	29030	29346
Bac226_36728441_tax	1	23026	29030	29346
Bac226_205490188_tax	1	23026	29030	29346
Bac226_378104568_tax	1	23026	29030	29346
Bac226_158255787_tax	1	23026	29030	29346
Bac226_376402880_tax	1	23026	29030	29346
Bac226_311576510_tax	1	23026	29030	29346
Bac226_245504345_tax	1	23026	29030	29346
Bac226_26292859_tax	1	23026	29030	29346
Bac226_89177358_tax	1	23026	29030	29346
Bac226_147437342_tax	1	23026	29030	29346
Bac226_316931515_tax	1	23026	29030	29346
Bac226_102968896_tax	1	23026	29030	29346
Bac226_79413082_tax	1	23026	29030	29346
Bac226_293342211_tax	1	23026	29030	29346
Bac226_361376612_tax	1	23026	29030	29346
Bac226_219862106_tax	1	23026	29030	29346
Bac226_57285227_tax	1	23026	29030	29346
Bac226_45051747_tax	1	23026	29030	29346
Bac226_381225036_tax	1	23026	29030	29370
Bac226_8981966_tax	1	23026	29030	29370
Bac226_49176903_tax	1	23026	29030	29370
Bac226_25915416_tax	1	23026	29030	29370
Bac226_102970202_tax	1	23026	29030	29370
Bac226_234528687_tax	1	23026	29030	29370
Bac226_357612163_tax	1	23026	29030	29370
Bac226_108707057_tax	1	23026	29030	29370
Bac226_163274341_tax	1	23026	29030	29370
Bac226_388841389_tax	1	23026	29030	29370
Bac226_159185101_tax	1	23026	29030	29370
Bac226_143644548_tax	1	23026	29030	29370
Bac226_245462354_tax	1	23026	29030	29370
Bac226_177895066_tax	1	23026	29030	29370
Bac226_74800660_tax	1	23026	29030	29370
Bac226_325106664_tax	1	23026	29030	29370
Bac226_198419142_tax	1	23026	29030	29370
Bac226_149949999_tax	1	23026	29030	29389
Bac226_417047098_tax	1	23026	29030	29389
Bac226_247461608_tax	1	23026	29030	29389
Bac226_57070216_tax	1	23026	29030	29391
Bac226_180309725_tax	1	23026	29030	29391
Bac226_81287236_tax	1	23026	29030	29391
Bac226_129854799_tax	1	23026	29030	29391
Bac226_163621321_tax	1	23026	29030	29391
Bac226_192239059_tax	1	23026	29030	29391
Bac226_136371073_tax	1	23026	29030	pb_29398
Bac226_256689239_tax	1	23026	29030	29400
Bac226_385134903_tax	1	23026	29030	29400
Bac226_248476114_tax	1	23026	29030	29400
Bac226_245655822_tax	1	23026	29030	pb_29398
Bac226_285172619_tax	1	23026	29030	pb_29398
Bac226_120319936_tax	1	23026	29030	29403
Bac226_249994511_tax	1	23026	29030	29403
Bac226_6770009_tax	1	23026	29030	pb_29396
Bac226_207831932_tax	1	23026	29030	pb_29396
Bac226_417310485_tax	1	23026	29030	29407
Bac226_242686164_tax	1	23026	29030	29407
Bac226_19209746_tax	1	23026	29030	29407
Bac226_226902081_tax	1	23026	29030	29407
Bac226_372892167_tax	1	23026	29030	29407
Bac226_147914267_tax	1	23026	29030	29407
Bac226_228301829_tax	1	23026	29030	29407
Bac226_413809358_tax	1	23026	29030	29407
Bac226_124780840_tax	1	23026	29030	29407
Bac226_37604747_tax	1	23026	29030	29407
Bac226_122594786_tax	1	23026	29030	29417
Bac226_2470577_tax	1	23026	29030	29417
Bac226_201742807_tax	1	23026	29030	29418
Bac226_304719470_tax	1	23026	29030	29418
Bac226_351110648_tax	1	23026	29030	29418
Bac226_133281258_tax	1	23026	29030	29418
Bac226_198774032_tax	1	23026	29030	29418
Bac226_56448303_tax	1	23026	29030	29418
Bac226_221613189_tax	1	23026	29030	29423
Bac226_281790774_tax	1	23026	29030	29423
Bac226_102638985_tax	1	23026	29030	29423
Bac226_157158256_tax	1	23026	29030	29423
Bac226_101987367_tax	1	23026	29030	29423
Bac226_325924864_tax	1	23026	29030	29423
Bac226_21480466_tax	1	23026	29030	29423
Bac226_133163532_tax	1	23026	29030	29423
Bac226_79855037_tax	1	23026	29030	29423
Bac226_326704896_tax	1	23026	29030	29423
Bac226_348305726_tax	1	23026	29030	29423
Bac226_327763240_tax	1	23026	29030	29423
Bac226_117358681_tax	1	23026	29030	29423
Bac226_232661539_tax	1	23026	29030	29423
Bac226_332944460_tax	1	23026	29030	29438
Bac226_348746340_tax	1	23026	29030	29438
Bac226_231790418_tax	1	23026	29030	29438
Bac226_348696434_tax	1	23026	29030	tbl_Bac226_348696434_tax
Bac226_69504406_tax	1	23026	29030	tbl_Bac226_69504406_tax
Bac226_277209445_tax	1	23026	29030	pbt_Bac226_277209445_tax
Bac226_66779582_tax	1	23026	29030	29443
Bac226_362119711_tax	1	23026	29030	29443
Bac226_84829691_tax	1	23026	29030	29443
Bac226_387426920_tax	1	23026	29030	29443
Bac226_224380012_tax	1	23026	29030	29446
Bac226_46782041_tax	1	23026	29030	29446
Bac226_164956275_tax	1	23026	29030	29446
Bac226_78390466_tax	1	23026	29030	29446
Bac226_97726643_tax	1	23026	29030	29446
Bac226_161509255_tax	1	23026	29030	29446
Bac226_153667839_tax	1	23026	29030	29446
Bac226_420424680_tax	1	23026	29030	29446
Bac226_186469946_tax	1	23026	29030	29446
Bac226_280027622_tax	1	23026	29030	29446
Bac226_374577409_tax	1	23026	29030	29446
Bac226_211397453_tax	1	23026	29030	29458
Bac226_318497369_tax	1	23026	29030	29458
Bac226_207753375_tax	1	23026	29030	29459
Bac226_194882075_tax	1	23026	29030	29459
Bac226_61918720_tax	1	23026	29030	pbt_Bac226_61918720_tax
Bac226_325924865_tax	1	23026	29030	pbt_Bac226_325924865_tax
Bac226_377713940_tax	1	23026	29030	tbl_Bac226_377713940_tax
Bac226_104260041_tax	1	23026	29030	tbl_Bac226_104260041_tax
Bac226_6928122_tax	1	23026	29030	pbt_Bac226_6928122_tax
Bac226_371737330_tax	1	23026	29030	pbt_Bac226_371737330_tax
Bac226_70050957_tax	1	23026	29030	pbt_Bac226_70050957_tax
Bac226_234786895_tax	1	23026	29030	pbt_Bac226_234786895_tax
Bac226_207555342_tax	1	23026	29030	tbl_Bac226_207555342_tax
Bac226_34756141_tax	1	23026	29030	pb_29471
Bac226_307805300_tax	1	23026	29030	pb_29471
Bac226_300213394_tax	1	23026	29030	29474
Bac226_274416489_tax	1	23026	29030	29474
Bac226_376335956_tax	1	23026	29030	29474
Bac226_382127193_tax	1	23026	29030	pb_29471
Bac226_310742131_tax	1	23026	29030	29476
Bac226_124736773_tax	1	23026	29030	29476
Bac226_177333421_tax	1	23026	29030	29476
Bac226_223825189_tax	1	23026	29030	29478
Bac226_185534626_tax	1	23026	29030	29478
Bac226_354327285_tax	1	23026	29030	pbt_Bac226_354327285_tax
Bac226_239003918_tax	1	23026	29030	pbt_Bac226_239003918_tax
EukM6_2958985_tax	1	23026	29030	tbl_EukM6_2958985_tax
EukM6_1390043_tax	1	23026	29030	tbl_EukM6_1390043_tax
Bac226_372707656_tax	1	23026	29030	tbl_Bac226_372707656_tax
Bac226_282374798_tax	1	23026	29030	pbt_Bac226_282374798_tax
Bac226_59503429_tax	1	23026	29030	pbt_Bac226_59503429_tax
Bac226_47691273_tax	1	23026	29030	pbt_Bac226_47691273_tax
Bac226_269098969_tax	1	23026	29030	tbl_Bac226_269098969_tax
Bac226_350205137_tax	1	23026	29030	tbl_Bac226_350205137_tax
Bac226_306507416_tax	1	23026	29030	tbl_Bac226_306507416_tax
Bac226_358451387_tax	1	23026	29030	tbl_Bac226_358451387_tax
Bac226_256125060_tax	1	23026	29030	tbl_Bac226_256125060_tax
Bac226_75196758_tax	1	23026	29030	tbl_Bac226_75196758_tax
Bac226_13275296_tax	1	23026	29030	tbl_Bac226_13275296_tax
Bac226_95739014_tax	1	23026	29030	29495
Bac226_181044103_tax	1	23026	29030	29495
Bac226_368448598_tax	1	23026	29030	29498
Bac226_259232665_tax	1	23026	29030	29498
Bac226_195905809_tax	1	23026	29030	29498
Bac226_20609374_tax	1	23026	29030	pb_29497
Bac226_168874206_tax	1	23026	29030	pb_29497
Bac226_244172228_tax	1	23026	29030	29503
Bac226_187841033_tax	1	23026	29030	29503
Bac226_361795930_tax	1	23026	29030	29503
Bac226_321594968_tax	1	23026	29030	pb_29502
Bac226_170583950_tax	1	23026	29030	pb_29502
Bac226_245850653_tax	1	23026	29030	pb_29502
Bac226_136149309_tax	1	23026	29030	pb_29496
Bac226_184631816_tax	1	23026	29030	29509
Bac226_352704747_tax	1	23026	29030	29509
Bac226_169114316_tax	1	23026	29030	29510
Bac226_363805649_tax	1	23026	29030	29510
Bac226_187208954_tax	1	23026	29030	29513
Bac226_294939886_tax	1	23026	29030	29513
Bac226_4172088_tax	1	23026	29030	29513
Bac226_224252872_tax	1	23026	29030	29513
Bac226_156722595_tax	1	23026	29030	29518
Bac226_84549143_tax	1	23026	29030	29518
Bac226_363754840_tax	1	23026	29030	29521
Bac226_22290699_tax	1	23026	29030	29521
Bac226_221649901_tax	1	23026	29030	pb_29519
Bac226_155332533_tax	1	23026	29030	29522
Bac226_164636361_tax	1	23026	29030	29522
Bac226_86781938_tax	1	23026	29030	pb_29516
Bac226_103173571_tax	1	23026	29030	pb_29516
Bac226_322881890_tax	1	23026	29030	pb_29524
Bac226_246709540_tax	1	23026	29030	pb_29524
Bac226_273686002_tax	1	23026	29030	29527
Bac226_196577664_tax	1	23026	29030	29527
Bac226_184161768_tax	1	23026	29030	pb_29524
Bac226_174341615_tax	1	23026	29030	tbl_Bac226_174341615_tax
Bac226_56920151_tax	1	23026	29030	tbl_Bac226_56920151_tax
Bac226_106976187_tax	1	23026	29030	tbl_Bac226_106976187_tax
Bac226_346190731_tax	1	23026	29030	29530
Bac226_161565842_tax	1	23026	29030	29530
Bac226_242360930_tax	1	23026	29030	tbl_Bac226_242360930_tax
Bac226_123521276_tax	1	23026	29030	tbl_Bac226_123521276_tax
Bac226_252525354_tax	1	23026	29030	29533
Bac226_147139640_tax	1	23026	29030	29533
Bac226_86920267_tax	1	23026	29030	tbl_Bac226_86920267_tax
Bac226_64929390_tax	1	23026	29534	pbt_Bac226_64929390_tax
Bac226_64929391_tax	1	23026	29534	pbt_Bac226_64929391_tax
Bac226_208976999_tax	1	23026	29534	29539
Bac226_208976998_tax	1	23026	29534	29539
Bac226_116833760_tax	1	23026	29534	tbl_Bac226_116833760_tax
Bac226_324583270_tax	1	23026	29534	tbl_Bac226_324583270_tax
Bac226_117288977_tax	1	23026	29534	29542
Bac226_306242220_tax	1	23026	29534	29542
Bac226_207206923_tax	1	23026	29534	29542
Bac226_263089008_tax	1	23026	29534	29542
Bac226_167380085_tax	1	23026	29534	29542
Bac226_261395984_tax	1	23026	29534	29542
Bac226_163706953_tax	1	23026	29534	pbt_Bac226_163706953_tax
Bac226_269575443_tax	1	23026	29534	pbt_Bac226_269575443_tax
Bac226_92354734_tax	1	23026	29534	pbt_Bac226_92354734_tax
Bac226_32413419_tax	1	23026	29534	pbt_Bac226_32413419_tax
Bac226_240992328_tax	1	23026	29534	pbt_Bac226_240992328_tax
Bac226_74676819_tax	1	23026	29534	29551
Bac226_74676818_tax	1	23026	29534	29551
Bac226_170242910_tax	1	23026	29553	tbl_Bac226_170242910_tax
Bac226_298355786_tax	1	23026	29553	pbt_Bac226_298355786_tax
Bac226_136303247_tax	1	23026	29553	29562
Bac226_78993230_tax	1	23026	29553	29562
Bac226_297673835_tax	1	23026	29553	pbt_Bac226_297673835_tax
Bac226_311684457_tax	1	23026	29553	29563
Bac226_74167337_tax	1	23026	29553	29563
Bac226_209271733_tax	1	23026	29553	29564
Bac226_265871874_tax	1	23026	29553	29564
Bac226_250739185_tax	1	23026	29553	tbl_Bac226_250739185_tax
Bac226_342990432_tax	1	23026	29553	tbl_Bac226_342990432_tax
Bac226_84384785_tax	1	23026	29553	29566
Bac226_84507928_tax	1	23026	29553	29566
Bac226_280932359_tax	1	23026	29553	29566
Bac226_170939266_tax	1	23026	29553	29566
Bac226_385264843_tax	1	23026	29553	29566
Bac226_57601523_tax	1	23026	29553	tbl_Bac226_57601523_tax
Bac226_395441536_tax	1	23026	29553	tbl_Bac226_395441536_tax
Bac226_377897427_tax	1	23026	29553	tbl_Bac226_377897427_tax
Bac226_248191462_tax	1	23026	29553	tbl_Bac226_248191462_tax
Bac226_2196962_tax	1	23026	29553	tbl_Bac226_2196962_tax
Bac226_237112919_tax	1	23026	29553	pbt_Bac226_237112919_tax
Bac226_205311223_tax	1	23026	29553	pbt_Bac226_205311223_tax
Bac226_51001242_tax	1	23026	29553	29579
Bac226_52578459_tax	1	23026	29553	29579
Bac226_33402868_tax	1	23026	29553	29579
Bac226_105721872_tax	1	23026	29553	pbt_Bac226_105721872_tax
Bac226_9449452_tax	1	23026	29553	29586
Bac226_289152248_tax	1	23026	29553	29586
