Domain,Phyla,Class,Order,Family,Genera,Species,GTDB_id,Completeness,Contamination,Sample,CPA_count,CPA_binary,NhaB_count,NhaB_binary,NhaC_count,NhaC_binary,NhaD_count,NhaD_binary,Kef,CPA1,NhaA,Undescribed_CPA1,NhaS5,CHX,SOD2,NhaP,CPA1_IDK,GerN,CPA1_SL,Uncharacaterized,IT_count,Antiporter_count,IT_binary,Antiporter_binary,CPA_presence
3456,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,JABHYY01,JABHYY01_sp018653605,GB_GCA_018653605.1,93.1,0.32,hypoxic seawater,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
3457,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,JABHZQ01,JABHZQ01_sp018656555,GB_GCA_018656555.1,97.68,1.12,hypoxic seawater,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
3458,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,JACQSW01,JACQSW01_sp016211095,GB_GCA_016211095.1,85.27,1.34,groundwater,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,Present
3459,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,JAFCFS01,JAFCFS01_sp017608525,GB_GCA_017608525.1,90.24,1.5,marine sediment,3,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,Present
3460,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,JAGVZZ01,JAGVZZ01_sp018302165,GB_GCA_018302165.1,82.41,0.46,Rifle well CD01 at 16ft depth; 0.1 micron filter at time point A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3461,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,JAGVZZ01,JAGVZZ01_sp018302205,GB_GCA_018302205.1,71.36,0.33,Rifle well CD01 at 16ft depth; 0.1 micron filter at time point B,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3462,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,JAHFJF01,JAHFJF01_sp023245975,GB_GCA_023245975.1,75.66,0.94,groundwater,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Present
3463,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,JAHIMK01,JAHIMK01_sp018896675,GB_GCA_018896675.1,94.48,2.03,Olkiluoto,4,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1,Present
3464,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,JAYEMU01,JAYEMU01_sp034718475,GB_GCA_034718475.1,97.49,0.74,none,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
3465,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,UBA9640,UBA9640_sp018830945,GB_GCA_018830945.1,95.35,0.27,Aspo HRL,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3466,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,UBA9640,UBA9640_sp028706745,GB_GCA_028706745.1,99.85,1.58,NEUS_B leachate from a leachate well at an active municipal landfill in the North Eastern United States,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3467,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,UBA9640,UBA9640_sp030018575,GB_GCA_030018575.1,93.75,6.57,groundwater,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3468,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,UBA9640,UBA9640_sp041659245,GB_GCA_041659245.1,89.6,3.78,none,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3469,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR17,UBA9640,UBA9640_sp9640u,GB_GCA_013329215.1,95.33,0.6,groundwater,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3470,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,DATDVT01,DATDVT01_sp035289905,GB_GCA_035289905.1,88.42,0.94,none,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3471,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,GW2011-AR18,GW2011-AR18_sp000806155,GB_GCA_000806155.1,90.07,1.45,Rifle groundwater metagenome at time 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3472,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,GW2011-AR18,GW2011-AR18_sp035289605,GB_GCA_035289605.1,85.95,0.9,none,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3473,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,GW2011-AR18,GW2011-AR18_sp038046085,GB_GCA_038046085.1,81.73,0.26,none,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3474,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,JACPCE01,JACPCE01_sp016179945,GB_GCA_016179945.1,73.81,0.41,groundwater,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3475,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,JACPCE01,JACPCE01_sp018302765,GB_GCA_018302765.1,100,1.15,Rifle well FP-101 under high O2 conditions; 0.2 micron filter,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3476,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,JACPCE01,JACPCE01_sp023245565,GB_GCA_023245565.1,87.98,0.69,groundwater,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3477,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,JACRKJ01,JACRKJ01_sp016219825,GB_GCA_016219825.1,80.64,0.11,groundwater,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3478,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,JAGVXZ01,JAGVXZ01_sp018303515,GB_GCA_018303515.1,91.18,0.34,Rifle well FP-101 under high O2 conditions; 1.2 micron filter,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3479,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,JAGVZM01,JAGVZM01_sp018302545,GB_GCA_018302545.1,95.59,1.69,Rifle well FP-101 under high O2 conditions; 0.2 micron filter,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3480,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,JAGVZM01,JAGVZM01_sp035288845,GB_GCA_035288845.1,70.25,0.48,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3481,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,JAGVZW01,JAGVZW01_sp018302235,GB_GCA_018302235.1,100,0.37,Rifle well FP-101 under high O2 conditions; 0.2 micron filter,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3482,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,JAGWAD01,JAGWAD01_sp018302105,GB_GCA_018302105.1,98.26,0.45,Rifle well FP-101 under low O2 conditions; 0.1 micron filter,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3483,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,JAHFKM01,JAHFKM01_sp023245385,GB_GCA_023245385.1,88.78,1.95,groundwater,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,Present
3484,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,JAHFKM01,JAHFKM01_sp035655455,GB_GCA_035655455.1,85.42,1.77,none,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,Present
3485,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR18,JAHFKM01,JAHFKM01_sp041648255,GB_GCA_041648255.1,97.43,1.57,none,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,Present
3486,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,DATDYH01,DATDYH01_sp035288805,GB_GCA_035288805.1,82.69,0.91,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3487,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,DATDYH01,DATDYH01_sp035289045,GB_GCA_035289045.1,91.5,3.13,none,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3488,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,GCA-2688355,GCA-2688355_sp002688355,GB_GCA_002688355.1,97.22,3.03,marine water sample,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,Present
3489,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,GW2011-AR20,GW2011-AR20_sp000830315,GB_GCA_000830315.1,95.72,0.4,groundwater,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,Present
3490,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,GW2011-AR20,GW2011-AR20_sp038044585,GB_GCA_038044585.1,71.33,0.44,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3491,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,GW2011-AR20,GW2011-AR20_sp038044845,GB_GCA_038044845.1,64.08,0.2,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3492,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,GW2011-AR20,GW2011-AR20_sp038046045,GB_GCA_038046045.1,75,0.22,none,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Present
3493,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,JACQNJ01,JACQNJ01_sp016181245,GB_GCA_016181245.1,82.64,1.18,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3494,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,JACQNJ01,JACQNJ01_sp016203115,GB_GCA_016203115.1,89.46,0.67,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3495,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,JAGVYY01,JAGVYY01_sp018303005,GB_GCA_018303005.1,82.91,0.82,Rifle well FP-101 under high O2 conditions; 0.2 micron filter,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
3496,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,JAGVYZ01,JAGVYZ01_sp018303025,GB_GCA_018303025.1,87.5,2.45,Rifle well CD01 at 16ft depth; 0.1 micron filter at time point B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3497,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,JAGVZC01,JAGVZC01_sp018302885,GB_GCA_018302885.1,78.81,1.21,Rifle well FP-101 under low O2 conditions; 0.1 micron filter,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3498,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,JAGVZC01,JAGVZC01_sp018302915,GB_GCA_018302915.1,78.01,0.26,Rifle well FP-101 under high O2 conditions; 0.1 micron filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3499,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,JAGVZJ01,JAGVZJ01_sp018302465,GB_GCA_018302465.1,97.68,0.18,Rifle well FP-101 under low O2 conditions; 0.2 micron filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3500,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,JAGVZJ01,JAGVZJ01_sp018302725,GB_GCA_018302725.1,76.78,0.25,Rifle well FP-101 under low O2 conditions; 0.2 micron filter,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3501,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,JAGVZK01,JAGVZK01_sp018302685,GB_GCA_018302685.1,78.43,0.2,Rifle well FP-101 under low O2 conditions; 0.1 micron filter,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3502,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,JAHJQH01,JAHJQH01_sp018819375,GB_GCA_018819375.1,84.57,0.29,Aspo HRL,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
3503,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,JAIOTD01,JAIOTD01_sp021107205,GB_GCA_021107205.1,84.51,0.17,seep sediment enrichment culture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
3504,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,GW2011-AR20,JBBSXG01,JBBSXG01_sp038045885,GB_GCA_038045885.1,82.64,2.4,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3505,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACOZS01,JACOZS01,JACOZS01_sp016181215,GB_GCA_016181215.1,66.04,0.31,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3506,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPIM01,JACPIM01,JACPIM01_sp016188045,GB_GCA_016188045.1,92.55,0.34,groundwater,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3507,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPIM01,JACPIM01,JACPIM01_sp038046025,GB_GCA_038046025.1,81.76,0.95,none,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
3508,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPIM01,JACPNF01,JACPNF01_sp016185635,GB_GCA_016185635.1,98.83,0.41,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3509,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPIM01,JAGWAC01,JAGWAC01_sp018302125,GB_GCA_018302125.1,96.88,0.47,Rifle well FP-101 under high O2 conditions; 0.2 micron filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3510,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPIM01,JAGWAC01,JAGWAC01_sp038046265,GB_GCA_038046265.1,96.88,0.21,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3511,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPIM01,JBBSXW01,JBBSXW01_sp038045665,GB_GCA_038045665.1,78.37,1.16,none,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3512,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JACPNE01,JACPNE01_sp016185615,GB_GCA_016185615.1,86.06,0.41,groundwater,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3513,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JACPNE01,JACPNE01_sp030745695,GB_GCA_030745695.1,76.6,1.28,anoxic seawater,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
3514,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JACPNG01,JACPNG01_sp016185605,GB_GCA_016185605.1,91.85,0.63,groundwater,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3515,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JACPNI01,JACPNI01_sp016185555,GB_GCA_016185555.1,59.15,0.59,groundwater,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,Present
3516,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JACQNI01,JACQNI01_sp016203135,GB_GCA_016203135.1,93.4,2.35,groundwater,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3517,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JAFCDD01,JAFCDD01_sp017609845,GB_GCA_017609845.1,72.55,0.35,marine sediment,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3518,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JAFCDT01,JAFCDT01_sp017609525,GB_GCA_017609525.1,85.99,0.13,marine sediment,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,Present
3519,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JAGVXQ01,JAGVXQ01_sp018303705,GB_GCA_018303705.1,70.14,0,Rifle well FP-101 under high O2 conditions; 0.1 micron filter,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3520,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JAGVYC01,JAGVYC01_sp018303485,GB_GCA_018303485.1,73.57,0.61,Rifle well FP-101 under low O2 conditions; 0.1 micron filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3521,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JAGVYI01,JAGVYI01_sp018303365,GB_GCA_018303365.1,90.86,0.07,Rifle well FP-101 under high O2 conditions; 0.1 micron filter,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3522,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JAQTMY01,JAQTMY01_sp028713535,GB_GCA_028713535.1,90.56,0.23,NEUS_A leachate from a leachate well at an active municipal landfill in the North Eastern United States,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3523,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JAQTMY01,JAQTMY01_sp028714095,GB_GCA_028714095.1,94.16,0.2,NEUS_A leachate from a leachate well at an active municipal landfill in the North Eastern United States,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3524,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JAQTMY01,JAQTMY01_sp028714375,GB_GCA_028714375.1,94.65,0.45,NEUS_A leachate from a leachate well at an active municipal landfill in the North Eastern United States,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3525,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACPNG01,JBBSWJ01,JBBSWJ01_sp038046345,GB_GCA_038046345.1,97,0.03,none,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3526,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACQNH01,JACQNH01,JACQNH01_sp016203175,GB_GCA_016203175.1,83.35,5.09,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3527,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JACQNH01,JACQNH01,JACQNH01_sp023246445,GB_GCA_023246445.1,90.83,0.98,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3528,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAFCDX01,JAFCDX01,JAFCDX01_sp017609465,GB_GCA_017609465.1,89.37,0.81,marine sediment,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3529,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAFCDX01,JAGVZV01,JAGVZV01_sp018302265,GB_GCA_018302265.1,81.77,0.29,Rifle well FP-101 under low O2 conditions; 0.1 micron filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3530,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAFCDX01,JAHIVQ01,JAHIVQ01_sp018816585,GB_GCA_018816585.1,88.21,1.68,Aspo HRL,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3531,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAFCDX01,JAQUOT01,JAQUOT01_sp028716945,GB_GCA_028716945.1,97.57,0.65,NEUS_D1 leachate from a leachate well at an active municipal landfill in the North Eastern United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3532,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAFCDX01,JAQUOT01,JAQUOT01_sp041651575,GB_GCA_041651575.1,93.46,0.23,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3533,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAFCDX01,JBFMDT01,JBFMDT01_sp040753775,GB_GCA_040753775.1,82.32,1.26,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3534,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAGVXY01,JAGVXY01,JAGVXY01_sp018303545,GB_GCA_018303545.1,96.15,0.73,Rifle well CD01 at 16ft depth; 0.1 micron filter at time point B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
3535,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAGVZF01,DATDYQ01,DATDYQ01_sp035288965,GB_GCA_035288965.1,82.87,1.64,none,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3536,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAGVZF01,JACPNH01,JACPNH01_sp016185565,GB_GCA_016185565.1,84.13,2.34,groundwater,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3537,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAGVZF01,JACPNH01,JACPNH01_sp038046405,GB_GCA_038046405.1,96.6,0.36,none,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3538,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAGVZF01,JAGVZF01,JAGVZF01_sp018302785,GB_GCA_018302785.1,96.36,5.97,Rifle well FP-101 under high O2 conditions; 0.1 micron filter,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
3539,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAGVZF01,JAGVZF01,JAGVZF01_sp018302805,GB_GCA_018302805.1,89.53,1.57,Rifle well FP-101 under low O2 conditions; 0.2 micron filter,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,4,1,1,Present
3540,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAGVZH01,DAISWR01,DAISWR01_sp036826255,GB_GCA_036826255.1,80.06,0.78,none,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3541,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAGVZH01,GCA-16432305,GCA-16432305_sp016432305,GB_GCA_016432305.1,96.06,0.13,groundwater,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3542,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAGVZH01,JAGVZH01,JAGVZH01_sp018302745,GB_GCA_018302745.1,88.2,1.41,Rifle well CD01 at 16ft depth; 0.1 micron filter at time point D,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
3543,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAGVZY01,JAGVZY01,JAGVZY01_sp018302225,GB_GCA_018302225.1,99.43,0.78,Rifle well FP-101 under low O2 conditions; 0.1 micron filter,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
3544,d__Archaea,Nanobdellota,Nanobdellia,SCGC-AAA011-G17,JAPLZO01,JAPLZO01,JAPLZO01_sp026394995,GB_GCA_026394995.1,61.11,0.46,lake sediment,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
